2024-01-07 21:23:45,492 INFO    StreamThr :19085 [internal.py:wandb_internal():86] W&B internal server running at pid: 19085, started at: 2024-01-07 21:23:45.492096
2024-01-07 21:23:45,494 DEBUG   HandlerThread:19085 [handler.py:handle_request():146] handle_request: status
2024-01-07 21:23:45,494 INFO    WriterThread:19085 [datastore.py:open_for_write():85] open: /home/duong/Documents/git/FederatedLearning/pFL-CAG/system/wandb/run-20240107_212345-d4ipl233/run-d4ipl233.wandb
2024-01-07 21:23:45,495 DEBUG   SenderThread:19085 [sender.py:send():380] send: header
2024-01-07 21:23:45,497 DEBUG   SenderThread:19085 [sender.py:send():380] send: run
2024-01-07 21:23:46,516 INFO    SenderThread:19085 [dir_watcher.py:__init__():211] watching files in: /home/duong/Documents/git/FederatedLearning/pFL-CAG/system/wandb/run-20240107_212345-d4ipl233/files
2024-01-07 21:23:46,516 INFO    SenderThread:19085 [sender.py:_start_run_threads():1124] run started: d4ipl233 with start time 1704637425.49174
2024-01-07 21:23:46,517 DEBUG   HandlerThread:19085 [handler.py:handle_request():146] handle_request: check_version
2024-01-07 21:23:46,518 DEBUG   SenderThread:19085 [sender.py:send_request():407] send_request: check_version
2024-01-07 21:23:46,703 DEBUG   HandlerThread:19085 [handler.py:handle_request():146] handle_request: run_start
2024-01-07 21:23:46,707 DEBUG   HandlerThread:19085 [system_info.py:__init__():32] System info init
2024-01-07 21:23:46,707 DEBUG   HandlerThread:19085 [system_info.py:__init__():47] System info init done
2024-01-07 21:23:46,707 INFO    HandlerThread:19085 [system_monitor.py:start():194] Starting system monitor
2024-01-07 21:23:46,707 INFO    SystemMonitor:19085 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-01-07 21:23:46,708 INFO    HandlerThread:19085 [system_monitor.py:probe():214] Collecting system info
2024-01-07 21:23:46,708 INFO    SystemMonitor:19085 [interfaces.py:start():190] Started cpu monitoring
2024-01-07 21:23:46,708 INFO    SystemMonitor:19085 [interfaces.py:start():190] Started disk monitoring
2024-01-07 21:23:46,709 INFO    SystemMonitor:19085 [interfaces.py:start():190] Started gpu monitoring
2024-01-07 21:23:46,709 INFO    SystemMonitor:19085 [interfaces.py:start():190] Started memory monitoring
2024-01-07 21:23:46,710 INFO    SystemMonitor:19085 [interfaces.py:start():190] Started network monitoring
2024-01-07 21:23:46,719 DEBUG   HandlerThread:19085 [system_info.py:probe():196] Probing system
2024-01-07 21:23:46,719 DEBUG   HandlerThread:19085 [system_info.py:_probe_git():181] Probing git
2024-01-07 21:23:46,722 DEBUG   HandlerThread:19085 [system_info.py:_probe_git():189] Probing git done
2024-01-07 21:23:46,722 DEBUG   HandlerThread:19085 [system_info.py:probe():244] Probing system done
2024-01-07 21:23:46,722 DEBUG   HandlerThread:19085 [system_monitor.py:probe():223] {'os': 'Linux-6.2.0-39-generic-x86_64-with-glibc2.35', 'python': '3.11.5', 'heartbeatAt': '2024-01-07T14:23:46.719152', 'startedAt': '2024-01-07T14:23:45.489146', 'docker': None, 'cuda': None, 'args': ('-log', '-data', 'Cifar10', '-gr', '200', '-algo', 'FedTest', '-nc', '100', '-ls', '5', '-car', '100', '-calr', '25', '-mmt', '0.5', '-ss', '30', '-gam', '0.9'), 'state': 'running', 'program': '/home/duong/Documents/git/FederatedLearning/pFL-CAG/system/main.py', 'codePathLocal': 'main.py', 'codePath': 'system/main.py', 'git': {'remote': 'https://github.com/BINH2702/pFL-CAG.git', 'commit': 'c221f8052e6b4255ff5d6c562c6a1c842190f745'}, 'email': 'mduongbkhn@gmail.com', 'root': '/home/duong/Documents/git/FederatedLearning/pFL-CAG', 'host': 'skydvn', 'username': 'duong', 'executable': '/home/duong/Documents/git/.env/bin/python', 'cpu_count': 24, 'cpu_count_logical': 32, 'cpu_freq': {'current': 2540.89990625, 'min': 800.0, 'max': 4575.0}, 'cpu_freq_per_core': [{'current': 4183.743, 'min': 800.0, 'max': 5200.0}, {'current': 2400.0, 'min': 800.0, 'max': 5200.0}, {'current': 2400.0, 'min': 800.0, 'max': 5200.0}, {'current': 2400.0, 'min': 800.0, 'max': 5200.0}, {'current': 3188.313, 'min': 800.0, 'max': 5200.0}, {'current': 2400.0, 'min': 800.0, 'max': 5200.0}, {'current': 4469.551, 'min': 800.0, 'max': 5200.0}, {'current': 2400.0, 'min': 800.0, 'max': 5200.0}, {'current': 5208.357, 'min': 800.0, 'max': 5400.0}, {'current': 2400.0, 'min': 800.0, 'max': 5400.0}, {'current': 3936.56, 'min': 800.0, 'max': 5400.0}, {'current': 2400.0, 'min': 800.0, 'max': 5400.0}, {'current': 5151.586, 'min': 800.0, 'max': 5200.0}, {'current': 985.424, 'min': 800.0, 'max': 5200.0}, {'current': 4140.466, 'min': 800.0, 'max': 5200.0}, {'current': 2400.0, 'min': 800.0, 'max': 5200.0}, {'current': 798.529, 'min': 800.0, 'max': 3900.0}, {'current': 2400.0, 'min': 800.0, 'max': 3900.0}, {'current': 2400.0, 'min': 800.0, 'max': 3900.0}, {'current': 2400.0, 'min': 800.0, 'max': 3900.0}, {'current': 2828.347, 'min': 800.0, 'max': 3900.0}, {'current': 2400.0, 'min': 800.0, 'max': 3900.0}, {'current': 2400.0, 'min': 800.0, 'max': 3900.0}, {'current': 2400.0, 'min': 800.0, 'max': 3900.0}, {'current': 2400.0, 'min': 800.0, 'max': 3900.0}, {'current': 2400.0, 'min': 800.0, 'max': 3900.0}, {'current': 2400.0, 'min': 800.0, 'max': 3900.0}, {'current': 2400.0, 'min': 800.0, 'max': 3900.0}, {'current': 2400.0, 'min': 800.0, 'max': 3900.0}, {'current': 2400.0, 'min': 800.0, 'max': 3900.0}, {'current': 2400.0, 'min': 800.0, 'max': 3900.0}, {'current': 2400.0, 'min': 800.0, 'max': 3900.0}], 'disk': {'/': {'total': 937.3305015563965, 'used': 250.01698684692383}}, 'gpu': 'NVIDIA GeForce RTX 4070 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4070 Laptop GPU', 'memory_total': 8585740288}], 'memory': {'total': 15.349987030029297}}
2024-01-07 21:23:46,722 INFO    HandlerThread:19085 [system_monitor.py:probe():224] Finished collecting system info
2024-01-07 21:23:46,722 INFO    HandlerThread:19085 [system_monitor.py:probe():227] Publishing system info
2024-01-07 21:23:46,722 DEBUG   HandlerThread:19085 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-01-07 21:23:46,722 DEBUG   HandlerThread:19085 [system_info.py:_save_pip():68] Saving pip packages done
2024-01-07 21:23:46,722 INFO    HandlerThread:19085 [system_monitor.py:probe():229] Finished publishing system info
2024-01-07 21:23:46,724 DEBUG   SenderThread:19085 [sender.py:send():380] send: files
2024-01-07 21:23:46,724 INFO    SenderThread:19085 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2024-01-07 21:23:46,726 DEBUG   HandlerThread:19085 [handler.py:handle_request():146] handle_request: stop_status
2024-01-07 21:23:46,726 DEBUG   SenderThread:19085 [sender.py:send_request():407] send_request: stop_status
