2024-01-07 21:22:51,226 INFO    StreamThr :18790 [internal.py:wandb_internal():86] W&B internal server running at pid: 18790, started at: 2024-01-07 21:22:51.226300
2024-01-07 21:22:51,228 DEBUG   HandlerThread:18790 [handler.py:handle_request():146] handle_request: status
2024-01-07 21:22:51,229 INFO    WriterThread:18790 [datastore.py:open_for_write():85] open: /home/duong/Documents/git/FederatedLearning/pFL-CAG/system/wandb/run-20240107_212251-md9pdwek/run-md9pdwek.wandb
2024-01-07 21:22:51,229 DEBUG   SenderThread:18790 [sender.py:send():380] send: header
2024-01-07 21:22:51,231 DEBUG   SenderThread:18790 [sender.py:send():380] send: run
2024-01-07 21:22:52,762 INFO    SenderThread:18790 [dir_watcher.py:__init__():211] watching files in: /home/duong/Documents/git/FederatedLearning/pFL-CAG/system/wandb/run-20240107_212251-md9pdwek/files
2024-01-07 21:22:52,762 INFO    SenderThread:18790 [sender.py:_start_run_threads():1124] run started: md9pdwek with start time 1704637371.225948
2024-01-07 21:22:52,764 DEBUG   HandlerThread:18790 [handler.py:handle_request():146] handle_request: check_version
2024-01-07 21:22:52,764 DEBUG   SenderThread:18790 [sender.py:send_request():407] send_request: check_version
2024-01-07 21:22:52,959 DEBUG   HandlerThread:18790 [handler.py:handle_request():146] handle_request: run_start
2024-01-07 21:22:52,963 DEBUG   HandlerThread:18790 [system_info.py:__init__():32] System info init
2024-01-07 21:22:52,963 DEBUG   HandlerThread:18790 [system_info.py:__init__():47] System info init done
2024-01-07 21:22:52,963 INFO    HandlerThread:18790 [system_monitor.py:start():194] Starting system monitor
2024-01-07 21:22:52,963 INFO    SystemMonitor:18790 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-01-07 21:22:52,963 INFO    HandlerThread:18790 [system_monitor.py:probe():214] Collecting system info
2024-01-07 21:22:52,964 INFO    SystemMonitor:18790 [interfaces.py:start():190] Started cpu monitoring
2024-01-07 21:22:52,964 INFO    SystemMonitor:18790 [interfaces.py:start():190] Started disk monitoring
2024-01-07 21:22:52,965 INFO    SystemMonitor:18790 [interfaces.py:start():190] Started gpu monitoring
2024-01-07 21:22:52,965 INFO    SystemMonitor:18790 [interfaces.py:start():190] Started memory monitoring
2024-01-07 21:22:52,966 INFO    SystemMonitor:18790 [interfaces.py:start():190] Started network monitoring
2024-01-07 21:22:52,975 DEBUG   HandlerThread:18790 [system_info.py:probe():196] Probing system
2024-01-07 21:22:52,976 DEBUG   HandlerThread:18790 [system_info.py:_probe_git():181] Probing git
2024-01-07 21:22:52,978 DEBUG   HandlerThread:18790 [system_info.py:_probe_git():189] Probing git done
2024-01-07 21:22:52,978 DEBUG   HandlerThread:18790 [system_info.py:probe():244] Probing system done
